source_url,expected_final_url,final_url,final_status,redirect_hops,robots,canonical,x_robots_tag,sitemap_member,permanent_redirects_only,loop_free,pass
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-arkansas/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-delaware/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-maryland/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-massachusetts/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-michigan/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-mississippi/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-nevada/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-hampshire/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-jersey/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/containerized-shower-trailers/,https://temporary123.com/equipment-rental/shower-trailer/,https://temporary123.com/equipment-rental/shower-trailer/,200,1,"index,follow",https://temporary123.com/equipment-rental/shower-trailer/,,True,True,True,True
https://temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://temporary123.com/emergency-migrant-containerized-living-spaces/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://temporary123.com/emergency-modular-shelters-contained-for-rental/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://temporary123.com/government/correctional-facilities/,https://temporary123.com/government/correctional-facilities/,https://temporary123.com/government/correctional-facilities/,200,0,"index,follow",https://temporary123.com/government/correctional-facilities/,,True,True,True,True
https://temporary123.com/mobile-kitchen-trailer-rental/,https://temporary123.com/mobile-kitchen-trailer-rental/,https://temporary123.com/mobile-kitchen-trailer-rental/,200,0,"index,follow",https://temporary123.com/mobile-kitchen-trailer-rental/,,True,True,True,True
https://temporary123.com/portable-dishwashing-trailer-rental/,https://temporary123.com/portable-dishwashing-trailer-rental/,https://temporary123.com/portable-dishwashing-trailer-rental/,200,0,"index,follow",https://temporary123.com/portable-dishwashing-trailer-rental/,,True,True,True,True
https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,200,0,"index,follow",https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,,True,True,True,True
https://temporary123.com/restroom-trailer-rental/,https://temporary123.com/restroom-trailer-rental/,https://temporary123.com/restroom-trailer-rental/,200,0,"index,follow",https://temporary123.com/restroom-trailer-rental/,,True,True,True,True
https://temporary123.com/shower-trailer-rental/,https://temporary123.com/shower-trailer-rental/,https://temporary123.com/shower-trailer-rental/,200,0,"index,follow",https://temporary123.com/shower-trailer-rental/,,True,True,True,True
https://temporary123.com/sleeper-trailer-rental/,https://temporary123.com/sleeper-trailer-rental/,https://temporary123.com/sleeper-trailer-rental/,200,0,"index,follow",https://temporary123.com/sleeper-trailer-rental/,,True,True,True,True
https://www.temporary123.com/containerized-shower-trailers/,https://temporary123.com/equipment-rental/shower-trailer/,https://temporary123.com/equipment-rental/shower-trailer/,200,1,"index,follow",https://temporary123.com/equipment-rental/shower-trailer/,,True,True,True,True
https://www.temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/emergency-migrant-containerized-living-spaces/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/emergency-modular-shelters-contained-for-rental/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,https://temporary123.com/equipment-rental/shower-trailer/,https://temporary123.com/equipment-rental/shower-trailer/,200,1,"index,follow",https://temporary123.com/equipment-rental/shower-trailer/,,True,True,True,True
https://www.temporary123.com/government/correctional-facilities/,https://temporary123.com/government/correctional-facilities/,https://temporary123.com/government/correctional-facilities/,200,1,"index,follow",https://temporary123.com/government/correctional-facilities/,,True,True,True,True
https://www.temporary123.com/greensboro-north-carolina-usa-temporary-restroom-building-rental/,https://temporary123.com/equipment-rental/restroom-trailers/,https://temporary123.com/equipment-rental/restroom-trailers/,200,1,"index,follow",https://temporary123.com/equipment-rental/restroom-trailers/,,True,True,True,True
https://www.temporary123.com/modular-temporary-camp-facilities/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/modular-temporary-workforce-housing-facilities/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-basecamp-housing-service-company/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-containerized-military-berthing-solution/,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,200,1,"index,follow",https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-housing-facilities/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-temporary-workforce-housing-facilities-rental/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-workforce-housing-facilities/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/remote-workforce-housing-in-alabama/,https://temporary123.com/man-camps-for-rent/,https://temporary123.com/man-camps-for-rent/,200,1,"index,follow",https://temporary123.com/man-camps-for-rent/,,True,True,True,True
https://www.temporary123.com/wp-content/uploads/2023/04/2-Food-Service-Design.png,https://temporary123.com/food-services-2/,https://temporary123.com/food-services-2/,200,2,"index,follow",https://temporary123.com/food-services-2/,,True,True,True,True
https://temporary123.com/shop/,https://temporary123.com/equipment-rental/,https://temporary123.com/equipment-rental/,200,1,"index,follow",https://temporary123.com/equipment-rental/,,True,True,True,True
https://www.temporary123.com/catering/,https://temporary123.com/food-services-2/,https://temporary123.com/food-services-2/,200,1,"index,follow",https://temporary123.com/food-services-2/,,True,True,True,True
