source_url,source_host,source_path,referring_domains,dofollow_links,decision,expected_production_result,release_state,canonical,robots,internal_link_verified
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-tennessee/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-tennessee/,1,5,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-tennessee/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/houston-texas-mobile-kitchen-rental/,temporary123.com,/houston-texas-mobile-kitchen-rental/,9,5,preserve_exact_200,/houston-texas-mobile-kitchen-rental/,index,https://temporary123.com/houston-texas-mobile-kitchen-rental/,"index,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-indiana/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-indiana/,1,4,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-indiana/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-louisiana/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-louisiana/,1,4,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-louisiana/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-california/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-california/,6,3,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-california/,index,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-california/,"index,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-north-dakota/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-north-dakota/,1,3,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-north-dakota/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/houston-texas-mobile-kitchen-rental/,www.temporary123.com,/houston-texas-mobile-kitchen-rental/,8,3,preserve_exact_200,/houston-texas-mobile-kitchen-rental/,index,https://temporary123.com/houston-texas-mobile-kitchen-rental/,"index,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-alberta-ca/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-alberta-ca/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-alberta-ca/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-arkansas/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-arkansas/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-arkansas/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-delaware/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-delaware/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-delaware/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-maryland/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-maryland/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-maryland/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-massachusetts/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-massachusetts/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-massachusetts/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-michigan/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-michigan/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-michigan/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-mississippi/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-mississippi/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-mississippi/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-nevada/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-nevada/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-nevada/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-hampshire/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-hampshire/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-hampshire/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-jersey/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-jersey/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-new-jersey/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,1,2,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/containerized-shower-trailers/,temporary123.com,/containerized-shower-trailers/,1,1,preserve_exact_200,/containerized-shower-trailers/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,temporary123.com,/emergency-container-modular-remote-executive-hotel-suites/,1,1,preserve_exact_200,/emergency-container-modular-remote-executive-hotel-suites/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/emergency-migrant-containerized-living-spaces/,temporary123.com,/emergency-migrant-containerized-living-spaces/,1,1,preserve_exact_200,/emergency-migrant-containerized-living-spaces/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/emergency-modular-shelters-contained-for-rental/,temporary123.com,/emergency-modular-shelters-contained-for-rental/,1,1,preserve_exact_200,/emergency-modular-shelters-contained-for-rental/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,temporary123.com,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,1,1,preserve_exact_200,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,staged_noindex,,"noindex,follow",yes
https://temporary123.com/government/correctional-facilities/,temporary123.com,/government/correctional-facilities/,1,1,preserve_exact_200,/government/correctional-facilities/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/mobile-kitchen-trailer-rental/,temporary123.com,/mobile-kitchen-trailer-rental/,1,1,preserve_exact_200,/mobile-kitchen-trailer-rental/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/portable-dishwashing-trailer-rental/,temporary123.com,/portable-dishwashing-trailer-rental/,1,1,preserve_exact_200,/portable-dishwashing-trailer-rental/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,temporary123.com,/remote-containerized-military-berthing-solution-for-rent/,1,1,preserve_exact_200,/remote-containerized-military-berthing-solution-for-rent/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/restroom-trailer-rental/,temporary123.com,/restroom-trailer-rental/,1,1,preserve_exact_200,/restroom-trailer-rental/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/shower-trailer-rental/,temporary123.com,/shower-trailer-rental/,1,1,preserve_exact_200,/shower-trailer-rental/,staged_noindex,,"noindex,follow",existing-route
https://temporary123.com/sleeper-trailer-rental/,temporary123.com,/sleeper-trailer-rental/,1,1,preserve_exact_200,/sleeper-trailer-rental/,staged_noindex,,"noindex,follow",existing-route
https://www.temporary123.com/containerized-shower-trailers/,www.temporary123.com,/containerized-shower-trailers/,1,1,preserve_exact_200,/containerized-shower-trailers/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,www.temporary123.com,/emergency-container-modular-remote-executive-hotel-suites/,1,1,preserve_exact_200,/emergency-container-modular-remote-executive-hotel-suites/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/emergency-migrant-containerized-living-spaces/,www.temporary123.com,/emergency-migrant-containerized-living-spaces/,1,1,preserve_exact_200,/emergency-migrant-containerized-living-spaces/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/emergency-modular-shelters-contained-for-rental/,www.temporary123.com,/emergency-modular-shelters-contained-for-rental/,1,1,preserve_exact_200,/emergency-modular-shelters-contained-for-rental/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,www.temporary123.com,/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,2,1,preserve_exact_200,/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,index,https://temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,"index,follow",yes
https://www.temporary123.com/government/correctional-facilities/,www.temporary123.com,/government/correctional-facilities/,1,1,preserve_exact_200,/government/correctional-facilities/,staged_noindex,,"noindex,follow",existing-route
https://www.temporary123.com/greensboro-north-carolina-usa-temporary-restroom-building-rental/,www.temporary123.com,/greensboro-north-carolina-usa-temporary-restroom-building-rental/,1,1,preserve_exact_200,/greensboro-north-carolina-usa-temporary-restroom-building-rental/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/modular-temporary-camp-facilities/,www.temporary123.com,/modular-temporary-camp-facilities/,1,1,preserve_exact_200,/modular-temporary-camp-facilities/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/modular-temporary-workforce-housing-facilities/,www.temporary123.com,/modular-temporary-workforce-housing-facilities/,1,1,preserve_exact_200,/modular-temporary-workforce-housing-facilities/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-basecamp-housing-service-company/,www.temporary123.com,/remote-basecamp-housing-service-company/,1,1,preserve_exact_200,/remote-basecamp-housing-service-company/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-containerized-military-berthing-solution/,www.temporary123.com,/remote-containerized-military-berthing-solution/,1,1,preserve_exact_200,/remote-containerized-military-berthing-solution/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-housing-facilities/,www.temporary123.com,/remote-housing-facilities/,1,1,preserve_exact_200,/remote-housing-facilities/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-temporary-workforce-housing-facilities-rental/,www.temporary123.com,/remote-temporary-workforce-housing-facilities-rental/,1,1,preserve_exact_200,/remote-temporary-workforce-housing-facilities-rental/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-workforce-housing-facilities/,www.temporary123.com,/remote-workforce-housing-facilities/,1,1,preserve_exact_200,/remote-workforce-housing-facilities/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/remote-workforce-housing-in-alabama/,www.temporary123.com,/remote-workforce-housing-in-alabama/,1,1,preserve_exact_200,/remote-workforce-housing-in-alabama/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/wp-content/uploads/2023/04/2-Food-Service-Design.png,www.temporary123.com,/wp-content/uploads/2023/04/2-Food-Service-Design.png,1,1,redirect_asset,/food-services-2/,redirect,,,n/a
https://temporary123.com/shop/,temporary123.com,/shop/,1,0,preserve_exact_200,/shop/,staged_noindex,,"noindex,follow",yes
https://www.temporary123.com/catering/,www.temporary123.com,/catering/,1,0,preserve_exact_200,/catering/,staged_noindex,,"noindex,follow",yes
